nivel;codigo_comuna;comuna;codigo_provincia;provincia;codigo_region;region;sexo;edad;poblacion
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Mujeres;65-69;1031
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Mujeres;70-74;787
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Mujeres;75-79;571
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Mujeres;80-84;417
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Mujeres;85 o más;354
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Mujeres;Total;18247
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Total;0-4;1758
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Total;5-9;2311
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Total;10-14;2603
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Total;15-19;2204
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Total;20-24;2277
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Total;25-29;2394
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Total;30-34;2550
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Total;35-39;2472
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Total;40-44;2407
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Total;45-49;2193
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Total;50-54;2173
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Total;55-59;2268
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Total;60-64;2321
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Total;65-69;1949
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Total;70-74;1490
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Total;75-79;1069
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Total;80-84;748
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Total;85 o más;567
Comuna;5107;Quintero;51;Valparaíso;5;Valparaíso;Total;Total;35754
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Hombres;0-4;6647
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Hombres;5-9;8723
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Hombres;10-14;9689
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Hombres;15-19;10701
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Hombres;20-24;13986
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Hombres;25-29;12915
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Hombres;30-34;13592
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Hombres;35-39;11917
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Hombres;40-44;10463
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Hombres;45-49;9147
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Hombres;50-54;8823
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Hombres;55-59;8892
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Hombres;60-64;9101
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Hombres;65-69;7956
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Hombres;70-74;6149
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Hombres;75-79;4591
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Hombres;80-84;3078
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Hombres;85 o más;2508
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Hombres;Total;158878
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Mujeres;0-4;6325
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Mujeres;5-9;8505
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Mujeres;10-14;9265
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Mujeres;15-19;10543
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Mujeres;20-24;13856
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Mujeres;25-29;12710
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Mujeres;30-34;13334
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Mujeres;35-39;12315
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Mujeres;40-44;11084
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Mujeres;45-49;10078
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Mujeres;50-54;10254
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Mujeres;55-59;11003
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Mujeres;60-64;11616
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Mujeres;65-69;10357
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Mujeres;70-74;7871
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Mujeres;75-79;6543
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Mujeres;80-84;4887
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Mujeres;85 o más;5447
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Mujeres;Total;175993
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Total;0-4;12972
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Total;5-9;17228
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Total;10-14;18954
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Total;15-19;21244
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Total;20-24;27842
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Total;25-29;25625
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Total;30-34;26926
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Total;35-39;24232
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Total;40-44;21547
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Total;45-49;19225
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Total;50-54;19077
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Total;55-59;19895
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Total;60-64;20717
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Total;65-69;18313
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Total;70-74;14020
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Total;75-79;11134
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Total;80-84;7965
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Total;85 o más;7955
Comuna;5109;Viña del Mar;51;Valparaíso;5;Valparaíso;Total;Total;334871
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Hombres;0-4;180
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Hombres;5-9;183
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Hombres;10-14;160
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Hombres;15-19;150
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Hombres;20-24;104
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Hombres;25-29;180
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Hombres;30-34;240
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Hombres;35-39;215
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Hombres;40-44;207
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Hombres;45-49;165
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Hombres;50-54;153
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Hombres;55-59;108
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Hombres;60-64;125
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Hombres;65-69;75
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Hombres;70-74;60
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Hombres;75-79;27
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Hombres;80-84;12
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Hombres;85 o más;7
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Hombres;Total;2351
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Mujeres;0-4;154
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Mujeres;5-9;191
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Mujeres;10-14;165
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Mujeres;15-19;134
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Mujeres;20-24;109
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Mujeres;25-29;174
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Mujeres;30-34;280
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Mujeres;35-39;262
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Mujeres;40-44;198
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Mujeres;45-49;192
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Mujeres;50-54;142
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Mujeres;55-59;116
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Mujeres;60-64;108
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Mujeres;65-69;99
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Mujeres;70-74;59
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Mujeres;75-79;34
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Mujeres;80-84;19
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Mujeres;85 o más;13
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Mujeres;Total;2449
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Total;0-4;334
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Total;5-9;374
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Total;10-14;325
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Total;15-19;284
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Total;20-24;213
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Total;25-29;354
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Total;30-34;520
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Total;35-39;477
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Total;40-44;405
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Total;45-49;357
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Total;50-54;295
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Total;55-59;224
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Total;60-64;233
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Total;65-69;174
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Total;70-74;119
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Total;75-79;61
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Total;80-84;31
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Total;85 o más;20
Comuna;5201;Isla de Pascua;52;Isla de Pascua;5;Valparaíso;Total;Total;4800
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Hombres;0-4;1466
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Hombres;5-9;2048
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Hombres;10-14;2306
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Hombres;15-19;2102
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Hombres;20-24;2000
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Hombres;25-29;2351
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Hombres;30-34;2474
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Hombres;35-39;2466
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Hombres;40-44;2026
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Hombres;45-49;1861
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Hombres;50-54;1747
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Hombres;55-59;1693
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Hombres;60-64;1734
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Hombres;65-69;1403
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Hombres;70-74;1122
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Hombres;75-79;859
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Hombres;80-84;513
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Hombres;85 o más;298
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Hombres;Total;30469
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Mujeres;0-4;1422
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Mujeres;5-9;2042
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Mujeres;10-14;2326
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Mujeres;15-19;2032
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Mujeres;20-24;1846
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Mujeres;25-29;2292
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Mujeres;30-34;2608
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Mujeres;35-39;2380
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Mujeres;40-44;2236
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Mujeres;45-49;2089
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Mujeres;50-54;2094
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Mujeres;55-59;2008
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Mujeres;60-64;2030
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Mujeres;65-69;1745
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Mujeres;70-74;1378
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Mujeres;75-79;1112
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Mujeres;80-84;700
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Mujeres;85 o más;631
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Mujeres;Total;32971
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Total;0-4;2888
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Total;5-9;4090
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Total;10-14;4632
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Total;15-19;4134
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Total;20-24;3846
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Total;25-29;4643
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Total;30-34;5082
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Total;35-39;4846
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Total;40-44;4262
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Total;45-49;3950
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Total;50-54;3841
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Total;55-59;3701
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Total;60-64;3764
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Total;65-69;3148
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Total;70-74;2500
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Total;75-79;1971
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Total;80-84;1213
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Total;85 o más;929
Comuna;5301;Los Andes;53;Los Andes;5;Valparaíso;Total;Total;63440
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Hombres;0-4;414
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Hombres;5-9;637
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Hombres;10-14;646
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Hombres;15-19;569
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Hombres;20-24;458
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Hombres;25-29;528
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Hombres;30-34;600
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Hombres;35-39;638
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Hombres;40-44;618
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Hombres;45-49;490
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Hombres;50-54;516
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Hombres;55-59;512
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Hombres;60-64;462
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Hombres;65-69;352
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Hombres;70-74;286
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Hombres;75-79;191
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Hombres;80-84;142
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Hombres;85 o más;80
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Hombres;Total;8139
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Mujeres;0-4;392
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Mujeres;5-9;656
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Mujeres;10-14;647
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Mujeres;15-19;549
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Mujeres;20-24;460
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Mujeres;25-29;555
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Mujeres;30-34;655
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Mujeres;35-39;686
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Mujeres;40-44;618
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Mujeres;45-49;572
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Mujeres;50-54;547
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Mujeres;55-59;504
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Mujeres;60-64;473
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Mujeres;65-69;403
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Mujeres;70-74;257
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Mujeres;75-79;207
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Mujeres;80-84;146
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Mujeres;85 o más;131
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Mujeres;Total;8458
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Total;0-4;806
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Total;5-9;1293
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Total;10-14;1293
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Total;15-19;1118
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Total;20-24;918
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Total;25-29;1083
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Total;30-34;1255
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Total;35-39;1324
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Total;40-44;1236
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Total;45-49;1062
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Total;50-54;1063
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Total;55-59;1016
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Total;60-64;935
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Total;65-69;755
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Total;70-74;543
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Total;75-79;398
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Total;80-84;288
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Total;85 o más;211
Comuna;5302;Calle Larga;53;Los Andes;5;Valparaíso;Total;Total;16597
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Hombres;0-4;335
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Hombres;5-9;442
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Hombres;10-14;536
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Hombres;15-19;391
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Hombres;20-24;327
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Hombres;25-29;360
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Hombres;30-34;407
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Hombres;35-39;417
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Hombres;40-44;408
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Hombres;45-49;414
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Hombres;50-54;365
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Hombres;55-59;366
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Hombres;60-64;334
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Hombres;65-69;257
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Hombres;70-74;187
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Hombres;75-79;144
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Hombres;80-84;92
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Hombres;85 o más;69
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Hombres;Total;5851
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Mujeres;0-4;308
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Mujeres;5-9;435
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Mujeres;10-14;443
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Mujeres;15-19;388
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Mujeres;20-24;336
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Mujeres;25-29;358
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Mujeres;30-34;481
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Mujeres;35-39;467
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Mujeres;40-44;453
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Mujeres;45-49;422
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Mujeres;50-54;370
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Mujeres;55-59;416
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Mujeres;60-64;302
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Mujeres;65-69;267
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Mujeres;70-74;190
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Mujeres;75-79;158
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Mujeres;80-84;117
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Mujeres;85 o más;93
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Mujeres;Total;6004
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Total;0-4;643
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Total;5-9;877
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Total;10-14;979
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Total;15-19;779
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Total;20-24;663
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Total;25-29;718
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Total;30-34;888
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Total;35-39;884
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Total;40-44;861
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Total;45-49;836
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Total;50-54;735
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Total;55-59;782
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Total;60-64;636
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Total;65-69;524
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Total;70-74;377
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Total;75-79;302
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Total;80-84;209
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Total;85 o más;162
Comuna;5303;Rinconada;53;Los Andes;5;Valparaíso;Total;Total;11855
Comuna;5304;San Esteban;53;Los Andes;5;Valparaíso;Hombres;0-4;498
Comuna;5304;San Esteban;53;Los Andes;5;Valparaíso;Hombres;5-9;680
Comuna;5304;San Esteban;53;Los Andes;5;Valparaíso;Hombres;10-14;768
Comuna;5304;San Esteban;53;Los Andes;5;Valparaíso;Hombres;15-19;697
Comuna;5304;San Esteban;53;Los Andes;5;Valparaíso;Hombres;20-24;595
Comuna;5304;San Esteban;53;Los Andes;5;Valparaíso;Hombres;25-29;656
Comuna;5304;San Esteban;53;Los Andes;5;Valparaíso;Hombres;30-34;677
Comuna;5304;San Esteban;53;Los Andes;5;Valparaíso;Hombres;35-39;742
